pages,publication,dow,week,year,adverts,volume
32,OXM,2,27,2022,32,2398
32,OXM,1,27,2022,31,2122
64,SDE,6,27,2022,80,3238
40,SDE,5,27,2022,106,4677
48,SDE,4,27,2022,114,5888
48,SDE,3,27,2022,80,3994
40,SDE,2,27,2022,79,3359
40,SDE,1,27,2022,82,3843
24,SWW,4,26,2022,93,4586
64,SAJ,4,26,2022,113,7419
48,BRI,4,26,2022,82,5533
56,DOR,6,26,2022,101,3828
40,DOR,5,26,2022,106,3689
40,DOR,4,26,2022,109,4162
40,DOR,3,26,2022,108,3671
40,DOR,2,26,2022,88,2585
40,DOR,1,26,2022,95,2947
72,BDE,6,26,2022,149,5995
48,BDE,5,26,2022,175,5073
48,BDE,4,26,2022,167,5401
48,BDE,3,26,2022,140,3938
40,BDE,2,26,2022,137,3182
40,BDE,1,26,2022,146,3774
48,SWA,6,27,2022,39,2220
44,SWA,5,27,2022,56,5046
44,SWA,4,27,2022,68,6240
40,SWA,3,27,2022,45,2977
32,SWA,2,27,2022,48,2505
32,SWA,1,27,2022,44,2676
8,BEC BESUP,4,26,2022,12,2293
164,WLI,4,27,2022,107,8939
64,CO,4,26,2022,2,127
64,CR,4,26,2022,2,127
100,HLI,4,27,2022,65,3479
116,LAH,4,27,2022,87,5493
132,SLE,4,27,2022,81,6364
116,COL,4,27,2022,62,5877
8,TIME T&SSUP,4,26,2022,7,887
32,LMI,5,26,2022,38,1718
132,EQ,4,27,2022,86,6665
100,CHL,4,27,2022,59,4202
48,IBEL,5,27,2022,48,1981
204,DSC,4,27,2022,137,11405
64,TMAI,6,26,2022,39,3722
40,TMAI,5,26,2022,31,2374
72,TIME,4,26,2022,65,3712
40,TMAI,4,26,2022,36,3052
40,TMAI,3,26,2022,36,2743
40,TMAI,2,26,2022,32,2079
40,TMAI,1,26,2022,27,2157
68,SRL,4,27,2022,36,2888
32,HMS,5,26,2022,44,2725
56,ECS,5,26,2022,68,4184
100,MCL,4,27,2022,58,4573
100,HFL,4,27,2022,67,5237
116,TDL,4,27,2022,57,3683
40,CUFA,5,26,2022,32,4017
64,NWPI,3,27,2022,6,585
64,RJO,3,27,2022,147,7354
48,FL,5,27,2022,1,44
40,FL,3,27,2022,1,44
48,TLE,5,27,2022,66,3592
40,TLE,4,27,2022,66,2707
40,TLE,3,27,2022,59,2083
40,TLE,2,27,2022,66,2580
40,TLE,1,27,2022,63,2430
40,WSW,4,25,2022,12,1073
40,RSW,4,25,2022,11,1933
40,ESW,4,25,2022,19,1054
48,SXWO,4,25,2022,2,187
40,SXMS,3,25,2022,1,143
72,HMA,6,25,2022,13,1483
8,TWN TWNS,3,26,2022,7,887
132,OXL,4,27,2022,83,7466
72,TWN,3,26,2022,54,2864
40,SWL,4,26,2022,116,5784
72,IOW,5,26,2022,194,5861
32,BBT,4,26,2022,122,5045
56,WAO,5,26,2022,114,4901
40,BWT,4,26,2022,67,3426
48,CFG,4,26,2022,74,4709
72,IMR,4,25,2022,146,2585
112,TCN,5,26,2022,136,9283
16,HEX HCFS,4,26,2022,18,2050
80,HEX,4,26,2022,76,3901
40,LAT,4,25,2022,1,22
8,HAM HampSup0,4,25,2022,7,2009
56,GY,4,26,2022,1,44
56,GT,4,26,2022,1,44
44,CLI,6,26,2022,22,1486
8,SAJ SJSP,4,25,2022,1,143
4,BBT WRAP,4,25,2022,4,1103
100,BUIQ,4,27,2022,8,1004
48,HL,4,25,2022,6,95
8,TA TASP,4,25,2022,11,2051
56,GY,4,25,2022,1,44
56,GT,4,25,2022,1,44
12,SDY,0,24,2022,1,296
16,IOW PROP,5,24,2022,14,2454
40,BWTH,4,25,2022,6,447
40,BWTM,4,25,2022,9,305
40,PBL,5,25,2022,62,2042
48,ELC,4,25,2022,74,2540
32,CFT,4,25,2022,62,3258
40,BOR,3,25,2022,39,1546
64,FPP,3,26,2022,39,4792
96,SCG,4,25,2022,143,7027
64,TP,6,26,2022,34,1777
40,TP,5,26,2022,51,2871
40,TP,4,26,2022,47,2602
40,TP,3,26,2022,43,2706
40,TP,2,26,2022,40,2112
40,TP,1,26,2022,33,1991
64,TA,6,26,2022,34,1506
40,TA,5,26,2022,47,1915
40,TA,4,26,2022,64,2924
40,TA,3,26,2022,49,2571
40,TA,2,26,2022,45,2347
40,TA,1,26,2022,40,2026
72,KN,4,26,2022,55,2445
72,IG,4,26,2022,48,2999
72,CH,4,26,2022,61,3109
104,WGZ,4,26,2022,105,9034
48,BRN,3,26,2022,135,6277
36,HAT,4,26,2022,86,4230
48,YLG,4,26,2022,65,4048
48,EFG,4,26,2022,60,3801
40,ENI,3,26,2022,95,5861
32,THG,4,26,2022,108,4626
72,CTI,5,26,2022,86,7169
56,WGG,4,26,2022,57,2390
56,SNJ,3,26,2022,66,3505
56,GAZ,4,26,2022,57,3039
56,MG,5,26,2022,88,4312
48,EJ,4,26,2022,101,5602
32,BJ,4,26,2022,67,3684
40,SN,4,26,2022,95,4268
40,RA,3,26,2022,86,4564
48,TS,4,26,2022,105,4928
40,HN,4,26,2022,75,3147
40,BR,3,26,2022,87,4936
40,LA,4,26,2022,62,2920
72,HT,4,26,2022,204,11126
40,TIV,2,26,2022,40,2336
56,ROM,5,26,2022,73,5081
72,HAM,4,26,2022,93,6213
72,BAG,4,26,2022,98,7051
64,AAD,5,26,2022,89,5333
80,WTM,3,26,2022,76,6196
40,GUA,3,26,2022,40,2662
32,SW,6,26,2022,18,1186
36,SGA,6,26,2022,28,1506
8,KN KNSP,4,25,2022,11,2051
8,IG IGSP,4,25,2022,11,2051
8,CH CHSP,4,25,2022,11,2051
48,EPED,4,27,2022,8,931
64,NWPI,3,26,2022,6,585
48,EPED,4,26,2022,8,931
80,HEX,4,25,2022,83,5258
40,WCH,3,27,2022,37,2664
56,OBCA,3,27,2022,63,4039
48,CRS,4,27,2022,97,3852
48,CRS,4,26,2022,103,3853
48,DFP,3,27,2022,48,2655
48,FL,5,26,2022,1,44
40,FL,4,26,2022,1,44
16,OHS PROP,3,24,2022,12,3445
72,TWN,3,25,2022,58,3368
48,BEXE,3,25,2022,14,2073
8,BRI BRDSUP0,4,24,2022,17,2243
40,BRDO,3,25,2022,2,71
16,WTM WTTV,3,25,2022,1,287
8,TMAI TMSP,4,25,2022,9,867
56,SWF,5,29,2022,83,10678
56,DNP,4,25,2022,88,3689
56,BUED,2,25,2022,3,64
8,BAG BGSUPP0,4,24,2022,2,351
16,CEG CGSP,5,24,2022,15,2245
24,TA TASP,6,24,2022,19,3984
72,TIME,4,25,2022,72,4175
56,CIN,3,25,2022,62,3531
72,GH,3,26,2022,77,5898
80,GL,3,26,2022,170,9407
72,WRG,4,26,2022,98,4713
40,SAM,4,26,2022,78,3462
72,SHS,4,26,2022,146,8368
56,MCG,4,26,2022,67,2367
64,BUT,4,26,2022,88,3912
32,LEJ,4,26,2022,94,4675
48,KNG,4,26,2022,65,3101
72,BFP,5,26,2022,83,5550
40,SLO,5,26,2022,50,3489
72,REC,4,26,2022,72,4562
40,BKN,3,26,2022,51,3704
48,DFP,3,26,2022,46,2921
40,WCH,3,26,2022,34,2675
40,CCH,3,25,2022,26,1045
40,IRT,2,25,2022,24,1205
48,LMW,3,25,2022,26,1046
48,ASH,3,25,2022,38,1059
40,AYA,2,25,2022,22,1453
64,CO,4,25,2022,2,127
64,CR,4,25,2022,2,127
8,BDE BMESUP0,5,24,2022,6,987
28,HER,6,25,2022,21,1967
24,HER,5,25,2022,32,2213
64,NWPI,3,25,2022,6,585
24,HER,4,25,2022,23,2285
24,HER,3,25,2022,25,1739
22,HER,2,25,2022,27,1637
24,BRA STVS,6,26,2022,3,414
22,HER,1,25,2022,18,1572
48,TNA,0,25,2022,1,287
48,ETI,6,25,2022,15,1127
40,TNA,6,25,2022,6,987
40,TNA,5,25,2022,6,987
48,ETI,5,25,2022,34,2241
40,TNA,4,25,2022,8,1194
48,ETI,4,25,2022,21,1341
40,TNA,3,25,2022,8,1066
48,ETI,3,25,2022,24,1280
4,SWA WRAP,4,25,2022,4,1103
40,TNA,2,25,2022,8,1115
48,ETI,2,25,2022,24,1683
40,TNA,1,25,2022,10,1293
48,ETI,1,25,2022,22,1424
4,TSF WRAP,6,24,2022,5,785
60,TSF,6,24,2022,82,3171
48,FL,5,25,2022,1,44
40,FL,3,25,2022,1,44
80,SHE,0,24,2022,5,924
4,WIT WRAP,5,25,2022,4,1103
88,WGMG,4,25,2022,2,108
88,WGC,4,25,2022,2,108
48,EJC,4,25,2022,2,88
16,ARG AGS,6,27,2022,1,287
8,ARG AMS,5,27,2022,7,965
8,ARG AGNS,1,27,2022,1,287
40,ARG,6,27,2022,27,1497
40,ARG,5,27,2022,43,2623
40,ARG,4,27,2022,48,3276
32,ARG,3,27,2022,38,2256
32,ARG,2,27,2022,32,1871
32,ARG,1,27,2022,39,1791
56,OLT,5,26,2022,42,2113
40,OLT,3,26,2022,42,2464
40,OLT,2,26,2022,44,2208
40,OLT,1,26,2022,43,1963
36,EW,6,26,2022,20,2081
36,GRT,6,25,2022,25,1360
32,GRT,5,25,2022,42,1522
32,GRT,4,25,2022,38,1603
28,GRT,3,25,2022,28,1371
32,GRT,2,25,2022,31,1721
32,GRT,1,25,2022,30,1436
40,CLP,3,25,2022,29,1638
40,HLA,4,25,2022,31,1857
40,DBR,2,25,2022,23,1560
40,GZN,3,25,2022,35,1764
40,ALA,3,25,2022,51,2161
40,NEWS,6,25,2022,36,2207
40,NEWS,5,25,2022,31,1782
40,NEWS,4,25,2022,37,1853
40,NEWS,3,25,2022,34,1796
40,NEWS,2,25,2022,30,1752
40,NEWS,1,25,2022,34,2227
64,TMAI,6,25,2022,43,3930
40,TMAI,5,25,2022,28,1944
40,TMAI,4,25,2022,26,1916
40,TMAI,3,25,2022,33,2199
40,TMAI,2,25,2022,30,1605
40,TMAI,1,25,2022,35,2181
56,BWM,2,25,2022,96,4697
56,NE,6,26,2022,67,2853
56,NE,5,26,2022,63,3324
56,NE,4,26,2022,58,2833
56,NE,3,26,2022,57,2556
8,ARG PROP,3,24,2022,3,862
48,NE,2,26,2022,46,1877
48,NE,1,26,2022,46,1755
64,DU,4,26,2022,49,3525
88,DS,5,26,2022,92,6529
56,BNE,6,26,2022,60,2873
40,BNE,5,26,2022,67,3241
40,BNE,4,26,2022,66,3042
40,BNE,3,26,2022,53,2179
40,BNE,2,26,2022,62,2392
40,BNE,1,26,2022,59,2196
48,OLT,4,26,2022,48,2915
56,LTE,6,26,2022,55,2799
40,LTE,5,26,2022,66,2651
40,LTE,4,26,2022,63,2986
40,LTE,3,26,2022,49,2680
40,LTE,2,26,2022,56,2463
40,LTE,1,26,2022,54,2325
32,BRA,6,26,2022,28,2164
48,BRA,5,26,2022,44,3105
48,BRA,4,26,2022,37,4160
40,BRA,3,26,2022,41,2640
40,BRA,2,26,2022,33,2217
48,BRA,1,26,2022,36,2788
56,CEG,5,26,2022,55,2781
40,CEG,4,26,2022,43,2795
32,CEG,3,26,2022,38,2020
32,CEG,2,26,2022,40,1880
32,CEG,1,26,2022,31,1583
64,BEC,5,26,2022,114,6426
48,BEC,4,26,2022,90,4352
40,BEC,3,26,2022,82,3530
40,BEC,2,26,2022,141,3277
40,BEC,1,26,2022,77,2874
64,RJO,3,26,2022,130,5444
56,OBCA,3,26,2022,71,4715
48,TLE,5,26,2022,72,2777
40,TLE,4,26,2022,74,3702
40,TLE,3,26,2022,65,2787
40,TLE,2,26,2022,62,2482
40,TLE,1,26,2022,65,2260
40,WN,6,26,2022,46,2180
40,WN,5,26,2022,59,2920
40,WN,4,26,2022,67,3895
32,WN,3,26,2022,49,2223
32,WN,2,26,2022,41,1885
32,WN,1,26,2022,38,1897
88,WGH,4,26,2022,103,10273
80,WIT,5,26,2022,73,6198
40,WIG,3,26,2022,52,4098
88,OXT,4,26,2022,112,12608
40,OHS,3,26,2022,44,3545
32,BIA,4,26,2022,39,4090
48,OXM,6,26,2022,29,2480
40,OXM,5,26,2022,45,3658
32,OXM,4,26,2022,49,3625
32,OXM,3,26,2022,28,2054
32,OXM,2,26,2022,28,2023
32,OXM,1,26,2022,26,1932
64,SDE,6,26,2022,90,4482
40,SDE,5,26,2022,96,4711
48,SDE,4,26,2022,90,4877
48,SDE,3,26,2022,73,3948
40,SDE,2,26,2022,75,3445
40,SDE,1,26,2022,75,3366
24,SWW,4,25,2022,88,4211
64,SAJ,4,25,2022,120,7499
48,BRI,4,25,2022,78,5529
56,DOR,6,25,2022,104,3754
40,DOR,5,25,2022,102,3211
40,DOR,4,25,2022,91,4221
40,DOR,3,25,2022,97,3497
40,DOR,2,25,2022,93,2668
40,DOR,1,25,2022,90,3405
72,BDE,6,25,2022,167,5526
48,BDE,5,25,2022,177,5366
48,BDE,4,25,2022,186,5843
48,BDE,3,25,2022,165,3871
40,BDE,2,25,2022,168,3753
40,BDE,1,25,2022,161,3377
48,SWA,6,26,2022,43,3260
40,SWA,5,26,2022,55,4856
40,SWA,4,26,2022,62,4590
40,SWA,3,26,2022,46,2459
32,SWA,2,26,2022,40,2434
32,SWA,1,26,2022,44,2846
32,HMS,5,25,2022,39,2666
56,ECS,5,25,2022,65,4955
40,SWL,4,25,2022,104,5474
72,IOW,5,25,2022,182,5177
36,BBT,4,25,2022,124,5560
56,WAO,5,25,2022,115,5455
40,BWT,4,25,2022,70,3937
48,CFG,4,25,2022,76,3928
64,PAC,3,25,2022,2,144
64,HE,3,25,2022,2,89
48,PPE,3,27,2022,15,1149
48,PMT,3,27,2022,45,2628
56,GY,4,24,2022,1,44
56,GT,4,24,2022,1,44
8,WGG WGSSP,4,24,2022,8,595
48,PEN,4,27,2022,34,3368
48,BAR,4,27,2022,47,3476
8,SNJ STRS,3,24,2022,8,595
72,HMA,6,24,2022,13,1441
16,IOW IOWS1,5,24,2022,1,174
8,WN WNSP,5,24,2022,8,1031
16,WN WNSP,4,24,2022,7,551
96,MEND,4,24,2022,3,64
96,SCGW,4,24,2022,2,20
8,EJ EVJS1,4,24,2022,8,595
8,CTI CTSP,5,25,2022,12,1016
64,FPP,3,25,2022,31,2328
96,SCG,4,24,2022,132,6897
64,TP,6,25,2022,38,1939
40,TP,5,25,2022,41,2621
40,TP,4,25,2022,46,2283
40,TP,3,25,2022,50,2434
40,TP,2,25,2022,50,2617
40,TP,1,25,2022,38,1882
64,TA,6,25,2022,39,1572
40,TA,5,25,2022,43,1634
40,TA,4,25,2022,56,2923
40,TA,3,25,2022,44,1877
40,TA,2,25,2022,44,1786
40,TA,1,25,2022,42,1897
72,KN,4,25,2022,59,2419
72,IG,4,25,2022,58,3033
72,CH,4,25,2022,72,2927
104,WGZ,4,25,2022,94,6321
48,BRN,3,25,2022,118,4740
32,HAT,4,25,2022,83,5000
48,YLG,4,25,2022,73,4378
48,EFG,4,25,2022,66,4032
40,ENI,3,25,2022,96,6037
32,THG,4,25,2022,99,4389
72,CTI,5,25,2022,88,6306
56,WGG,4,25,2022,66,3788
56,SNJ,3,25,2022,64,3259
56,GAZ,4,25,2022,64,3550
56,MG,5,25,2022,88,4773
48,EJ,4,25,2022,112,6186
32,BJ,4,25,2022,66,4237
40,SN,4,25,2022,95,4567
40,RA,3,25,2022,84,5251
48,TS,4,25,2022,103,4917
40,HN,4,25,2022,76,3185
40,BR,3,25,2022,97,5534
40,LA,4,25,2022,55,3147
72,HT,4,25,2022,176,9468
40,TIV,2,25,2022,49,2977
56,ROM,5,25,2022,75,4111
72,HAM,4,25,2022,95,5670
72,BAG,4,25,2022,95,6197
64,AAD,5,25,2022,92,5542
80,WTM,3,25,2022,73,6182
40,GUA,3,25,2022,44,3034
8,AAD AASup0,5,24,2022,1,287
8,HAM HampSup0,4,24,2022,5,522
8,TS KSSP,4,24,2022,8,838
44,BRZ,2,23,2022,13,908
48,EPED,4,25,2022,7,907
48,CRS,4,25,2022,89,4509
64,1EES,5,25,2022,1,143
64,CO,4,24,2022,2,127
64,CR,4,24,2022,2,127
16,OHS PROP,3,23,2022,13,3735
16,IOW PROP,5,23,2022,15,2406
52,HFM,2,23,2022,16,1625
8,WTM WTMSUPP1,3,24,2022,11,2295
16,WTM WTTV,3,24,2022,1,287
8,TIV TIVY SUP1,2,24,2022,11,2295
16,SLO SOBS,5,24,2022,15,2014
8,GUA SWG1,3,24,2022,11,2295
96,MEND,4,23,2022,3,64
56,DNP,4,24,2022,90,3637
4,WO WRAP,4,24,2022,4,1094
4,IG WRAP,4,24,2022,4,1094
80,SHE,0,23,2022,6,1067
40,PBL,5,24,2022,40,1467
48,ELC,4,24,2022,73,3242
40,BOR,3,24,2022,38,1656
72,GH,3,25,2022,74,5851
80,GL,3,25,2022,182,9224
72,WRG,4,25,2022,96,4168
40,SAM,4,25,2022,82,3901
72,SHS,4,25,2022,146,7590
56,MCG,4,25,2022,76,3009
32,LEJ,4,25,2022,97,4350
48,KNG,4,25,2022,73,3861
72,BFP,5,25,2022,99,6753
40,SLO,5,25,2022,54,4205
72,REC,4,25,2022,83,5470
40,BKN,3,25,2022,56,4057
48,DFP,3,25,2022,53,3129
40,CCH,3,24,2022,21,818
40,IRT,2,24,2022,21,1119
56,BUED,2,24,2022,4,73
8,ARG PROP,3,23,2022,1,288
56,CIN,3,24,2022,56,3131
48,LMW,3,24,2022,25,1052
48,ASH,3,24,2022,38,1601
40,AYA,2,24,2022,22,800
16,BDE BMESUP0,4,24,2022,9,970
112,TCN,5,25,2022,125,7858
8,EJ EVJS,4,24,2022,8,2296
16,SDE SDE0,4,24,2022,3,171
16,DOR DESP,4,24,2022,6,441
8,SAJ SJSP,4,24,2022,5,378
48,TNA,0,24,2022,1,287
40,TNA,6,24,2022,6,764
40,TNA,5,24,2022,7,1130
40,TNA,4,24,2022,10,1545
40,TNA,3,24,2022,10,1245
48,SXWO,4,24,2022,2,187
40,SXMS,3,24,2022,2,187
40,TNA,2,24,2022,9,1178
40,TNA,1,24,2022,9,1214
12,SDY,0,23,2022,1,296
4,RA WRAP,3,24,2022,4,1103
4,BRDO WRAP,3,24,2022,4,1103
4,BR WRAP,3,24,2022,4,1103
44,BRDO,3,24,2022,2,71
24,BRA STVS,6,25,2022,3,414
56,OLT,5,25,2022,39,1856
40,OLT,3,25,2022,41,1876
40,OLT,2,25,2022,41,1761
40,OLT,1,25,2022,43,2043
36,EW,6,25,2022,19,2017
36,GRT,6,24,2022,34,1239
32,GRT,5,24,2022,32,1260
32,GRT,4,24,2022,27,918
28,GRT,3,24,2022,31,1069
32,GRT,2,24,2022,32,1370
32,GRT,1,24,2022,25,1238
40,CLP,3,24,2022,31,1781
40,HLA,4,24,2022,29,1765
40,DBR,2,24,2022,20,1538
40,GZN,3,24,2022,35,2023
40,ALA,3,24,2022,48,2351
40,NEWS,6,24,2022,41,3147
40,NEWS,5,24,2022,34,2021
40,NEWS,4,24,2022,35,2235
40,NEWS,3,24,2022,32,2002
40,NEWS,2,24,2022,33,1794
40,NEWS,1,24,2022,33,2070
56,BWM,2,24,2022,88,3944
56,NE,6,25,2022,61,2782
56,NE,5,25,2022,54,3964
56,NE,4,25,2022,64,2827
56,NE,3,25,2022,69,3304
48,NE,2,25,2022,48,1514
48,NE,1,25,2022,43,2023
64,DU,4,25,2022,46,3433
88,DS,5,25,2022,84,5616
56,BNE,6,25,2022,61,2460
40,BNE,5,25,2022,70,2619
40,BNE,4,25,2022,72,2573
40,BNE,3,25,2022,62,1981
40,BNE,2,25,2022,63,2388
40,BNE,1,25,2022,61,2280
48,OLT,4,25,2022,46,2327
56,LTE,6,25,2022,53,2485
40,LTE,5,25,2022,60,2803
40,LTE,4,25,2022,64,2699
40,LTE,3,25,2022,57,2386
40,LTE,2,25,2022,55,2574
40,LTE,1,25,2022,55,2290
32,BRA,6,25,2022,31,1758
48,BRA,5,25,2022,46,3573
48,BRA,4,25,2022,42,3203
40,BRA,3,25,2022,41,2949
40,BRA,2,25,2022,34,2395
48,BRA,1,25,2022,34,2147
56,CEG,5,25,2022,48,3109
40,CEG,4,25,2022,39,2934
32,CEG,3,25,2022,38,2329
32,CEG,2,25,2022,42,2136
32,CEG,1,25,2022,37,1808
64,BEC,5,25,2022,116,6084
48,BEC,4,25,2022,91,4661
40,BEC,3,25,2022,84,3312
40,BEC,2,25,2022,135,3415
40,BEC,1,25,2022,69,3125
64,RJO,3,25,2022,141,6714
48,TLE,5,25,2022,65,2745
40,TLE,4,25,2022,72,3351
40,TLE,3,25,2022,71,2584
40,TLE,2,25,2022,65,2741
40,TLE,1,25,2022,60,2449
40,WN,6,25,2022,40,1791
40,WN,5,25,2022,54,2617
40,WN,4,25,2022,62,4168
32,WN,3,25,2022,51,2383
32,WN,2,25,2022,44,1904
32,WN,1,25,2022,42,2101
88,WGH,4,25,2022,102,9346
84,WIT,5,25,2022,73,7215
40,WIG,3,25,2022,45,4094
40,OHS,3,25,2022,44,3315
32,BIA,4,25,2022,40,3910
48,OXM,6,25,2022,27,2065
40,OXM,5,25,2022,42,3106
32,OXM,4,25,2022,47,3886
32,OXM,3,25,2022,34,2526
32,OXM,2,25,2022,30,2327
32,OXM,1,25,2022,26,1858
64,SDE,6,25,2022,82,4074
40,SDE,5,25,2022,95,4214
48,SDE,4,25,2022,104,5450
48,SDE,3,25,2022,84,4159
40,SDE,2,25,2022,80,4020
40,SDE,1,25,2022,82,3874
24,SWW,4,24,2022,87,4253
64,SAJ,4,24,2022,98,5525
48,BRI,4,24,2022,75,4717
56,DOR,6,24,2022,103,3824
40,DOR,5,24,2022,106,3558
40,DOR,4,24,2022,98,4537
40,DOR,3,24,2022,88,3369
40,DOR,2,24,2022,100,3243
40,DOR,1,24,2022,96,3154
72,BDE,6,24,2022,182,6133
48,BDE,5,24,2022,208,5741
48,BDE,4,24,2022,164,5824
48,BDE,3,24,2022,124,3771
40,BDE,2,24,2022,121,3499
40,BDE,1,24,2022,122,3247
48,SWA,6,25,2022,36,2103
40,SWA,5,25,2022,64,5130
44,SWA,4,25,2022,57,4670
40,SWA,3,25,2022,40,2767
32,SWA,2,25,2022,39,2678
32,SWA,1,25,2022,43,2420
4,TSF WRAP,6,23,2022,5,625
52,TSF,6,23,2022,87,2462
244,CULI,4,27,2022,123,10169
4,NE WRAP,2,23,2022,4,1103
16,CIN CINSUP0,3,23,2022,12,1178
4,SLOW WRAP,5,24,2022,4,1049
4,SLO WRAP,5,24,2022,4,1049
8,BNE BNESUP,4,24,2022,4,518
48,EJC,4,24,2022,2,88
4,HN WRAP,4,24,2022,8,2206
40,WSW,4,24,2022,15,958
40,RSW,4,24,2022,13,1276
40,ESW,4,24,2022,18,1202
48,BEXE,3,24,2022,9,1044
48,SDE,3,24,2022,70,3449
48,HL,4,24,2022,5,369
8,SWA SASP,2,23,2022,7,1031
40,BWTH,4,24,2022,9,865
40,BWTM,4,24,2022,6,247
56,ECS,5,24,2022,59,3828
32,HMS,5,24,2022,51,3015
72,HMA,6,23,2022,12,1359
80,SHE,0,27,2022,5,924
8,LTE LTSUP,5,24,2022,8,2296
8,DOR DESP,2,23,2022,5,378
16,BNE BNESUP,6,23,2022,12,2163
40,SWL,4,24,2022,97,5096
72,IOW,5,24,2022,211,6169
32,BBT,4,24,2022,106,4783
56,WAO,5,24,2022,119,5807
40,BWT,4,24,2022,65,3382
48,CFG,4,24,2022,77,5194
16,HT HTSUP1,4,23,2022,13,1737
8,BDE BMESUP0,2,23,2022,5,522
40,WSW,4,23,2022,18,1083
40,RSW,4,23,2022,9,1128
40,ESW,4,23,2022,18,683
40,LAT,4,24,2022,2,44
56,GY,4,23,2022,1,44
56,GT,4,23,2022,1,44
8,WGG WGSSP,4,23,2022,8,595
8,SNJ STRS,3,23,2022,8,595
16,BWM BWMS,2,23,2022,15,1222
8,TS KSSP,4,23,2022,8,838
48,SXWO,4,23,2022,1,44
4,EJC WRAP,4,23,2022,4,1103
4,EJ WRAP,4,23,2022,4,1103
56,BUED,2,23,2022,3,64
8,WN WNSP,4,23,2022,8,595
48,BEXE,3,23,2022,12,1779
64,PAC,3,24,2022,3,208
64,HE,3,24,2022,1,64
48,FL,5,24,2022,1,44
40,FL,4,24,2022,1,44
8,IOW IOWS1,5,23,2022,3,446
8,BRA BASU,1,23,2022,8,1036
68,FJO,3,23,2022,33,1351
16,GUA SWG1,3,23,2022,16,3151
8,LTE LTSUP,4,24,2022,2,331
4,SWA WRAP,5,22,2022,4,1103
8,SAM THME,4,24,2022,6,1032
8,OLT OLTSUP,4,24,2022,2,331
32,CFT,4,24,2022,55,3404
16,TIV TIVY SUP1,2,23,2022,24,2287
48,EPED,4,24,2022,8,931
64,NWPI,3,24,2022,6,505
40,BWTH,4,23,2022,8,774
40,BWTM,4,23,2022,8,761
40,PBL,5,23,2022,44,1633
48,ELC,4,23,2022,71,2970
56,DNP,4,23,2022,92,4117
32,CFT,4,23,2022,55,2889
40,BOR,3,23,2022,30,1278
64,FPP,3,24,2022,30,2222
96,SCG,4,23,2022,130,6363
64,TP,6,24,2022,37,1896
40,TP,5,24,2022,44,2649
40,TP,4,24,2022,50,2445
40,TP,3,24,2022,55,2555
40,TP,2,24,2022,51,1900
40,TP,1,24,2022,42,2061
64,TA,6,24,2022,42,1632
40,TA,5,24,2022,46,1702
40,TA,4,24,2022,54,2507
40,TA,3,24,2022,49,2236
40,TA,2,24,2022,48,1911
40,TA,1,24,2022,41,1837
72,KN,4,24,2022,54,2877
76,IG,4,24,2022,51,3319
72,CH,4,24,2022,60,3193
48,BRN,3,24,2022,121,4863
32,HAT,4,24,2022,89,4744
48,YLG,4,24,2022,71,4608
48,EFG,4,24,2022,63,3506
40,ENI,3,24,2022,105,6278
32,THG,4,24,2022,94,4895
48,CRS,4,24,2022,94,4054
56,WGG,4,24,2022,55,2993
56,SNJ,3,24,2022,61,3421
56,GAZ,4,24,2022,63,3388
56,MG,5,24,2022,79,4309
48,EJ,4,24,2022,104,5999
32,BJ,4,24,2022,68,4432
40,SN,4,24,2022,100,4590
44,RA,3,24,2022,82,4476
48,TS,4,24,2022,101,4721
44,HN,4,24,2022,80,3445
44,BR,3,24,2022,88,5950
40,LA,4,24,2022,57,2927
40,TIV,2,24,2022,42,3112
56,ROM,5,24,2022,74,4869
72,HAM,4,24,2022,88,5131
72,BAG,4,24,2022,93,6240
64,AAD,5,24,2022,75,4628
80,WTM,3,24,2022,63,5889
40,GUA,3,24,2022,46,3839
8,IRT ITSP,2,23,2022,6,744
8,AYA AYRSUP,2,23,2022,7,521
52,EAR,3,23,2022,18,1350
84,BOSC,0,22,2022,12,1419
8,BEC BESUP,4,24,2022,6,1032
8,BUT BUTSUP,4,24,2022,3,474
16,BFP BFPSP,5,24,2022,16,2109
4,RECW WRAP,4,24,2022,4,1049
4,REC WRAP,4,24,2022,4,1049
112,TCN,5,24,2022,142,9408
8,REC RCSP,4,24,2022,13,1012
80,HEX,4,24,2022,84,4747
8,BKN BRNSP,3,24,2022,8,815
112,TCN,5,23,2022,121,7615
8,HEX HCCA,4,23,2022,8,1030
16,OXM OXSP,4,22,2022,17,1993
80,HEX,4,23,2022,79,5077
104,WGZ,4,24,2022,117,9781
32,TWN TWNS,3,24,2022,17,4880
48,PPE,3,26,2022,13,906
48,PMT,3,26,2022,38,2537
72,TWN,3,24,2022,52,3054
48,PPE,3,25,2022,16,1267
48,PMT,3,25,2022,37,2364
4,HL WRAP,4,23,2022,4,1103
4,EFG WRAP,4,23,2022,4,1103
48,PEN,4,26,2022,37,3152
16,WTM WTMSUPP1,3,23,2022,16,3151
48,BAR,4,26,2022,40,2813
16,ARG AGS,6,26,2022,1,287
48,PEN,4,25,2022,41,3338
48,BAR,4,25,2022,36,2951
8,ARG AMS,5,26,2022,6,965
8,ARG AGNS,1,26,2022,1,287
40,ARG,6,26,2022,33,2227
40,ARG,5,26,2022,45,3158
